name,model_type,n_features,path,notes,AUROC,AUPRC,Precision,Sensitivity,Specificity,F1,Accuracy
never_screened_logreg_M3,Never-screened logreg (class-weighted),17,../data/processed/modelling/twostage_models/never_screened_logreg_M3.joblib,"Stage 1 of the two-stage follow-up; target is never_screened, whole eligible population.",0.810495622954586,0.5581274118464894,0.41147922867865927,0.7265767824497258,0.7527054217195063,0.5254069239031645,0.7476828464748517
never_screened_gb_M3,"Never-screened gb (class-weighted, tuned GB hyperparameters reused from gb_M3_tuned)",17,../data/processed/modelling/twostage_models/never_screened_gb_M3.joblib,"Stage 1 of the two-stage follow-up; target is never_screened, whole eligible population.",0.8208310789809264,0.5738666684221359,0.42803030303030304,0.7230347349177331,0.7700799390940236,0.5377294357579878,0.7610366791126729
overdue_given_screened_logreg_M3,Overdue-given-screened logreg (class-weighted),17,../data/processed/modelling/twostage_models/overdue_given_screened_logreg_M3.joblib,"Stage 2 of the two-stage follow-up; target is overdue_given_screened, ever-screened subset only.",0.6213346953919955,0.1697722091938721,0.1358649065660895,0.4798667877686951,0.6988498879761016,0.21177099338633176,0.6791832073522215
overdue_given_screened_gb_M3,"Overdue-given-screened gb (class-weighted, tuned GB hyperparameters reused from gb_M3_tuned)",17,../data/processed/modelling/twostage_models/overdue_given_screened_gb_M3.joblib,"Stage 2 of the two-stage follow-up; target is overdue_given_screened, ever-screened subset only.",0.625066776825196,0.1713776404804957,0.13323201621073963,0.47774750227066304,0.6933233756534728,0.2083580907110319,0.6739626950894556
